% Country: India
% City: Gurgaon
% City (ASCII): Gurgaon
% Region: Haryana
% Region (ASCII): Haryana
% Population: 197340
% Latitude: 28.4601
% Longitude: 77.0263
% Time Zone: Asia/Kolkata
% Year, Month, Day, UTC Hour, PM2.5, PM10_mask, Retrospective
2016	3	3	8	131.9	0.00	0
2016	3	3	9	136.4	0.00	0
2016	3	3	10	138.2	0.00	0
2016	3	3	11	119.6	0.00	0
2016	3	3	12	142.4	0.00	0
2016	3	3	13	157.8	0.00	0
2016	3	3	14	147.1	0.00	0
2016	3	3	15	186.0	0.00	0
2016	3	3	16	136.8	0.00	0
2016	3	3	17	102.1	0.00	0
2016	3	3	19	121.4	0.00	0
2016	3	3	20	167.1	0.00	0
2016	3	3	21	150.5	0.00	0
2016	3	3	22	96.9	0.00	0
2016	3	3	23	93.5	0.00	0
2016	3	4	0	48.2	0.00	0
2016	3	4	1	50.9	0.00	0
2016	3	4	2	64.3	0.00	0
2016	3	4	3	44.2	0.00	0
2016	3	4	4	41.1	0.00	0
2016	3	4	5	48.8	0.00	0
2016	3	4	6	43.6	0.00	0
2016	3	4	7	60.8	0.00	0
2016	3	4	8	78.2	0.00	0
2016	3	4	9	114.0	0.00	0
2016	3	4	10	102.8	0.00	0
2016	3	4	11	40.9	0.00	0
2016	3	4	12	44.5	0.00	0
2016	3	4	13	56.9	0.00	0
2016	3	4	14	60.9	0.00	0
2016	3	4	15	73.3	0.00	0
2016	3	4	16	74.8	0.00	0
2016	3	4	17	62.8	0.00	0
2016	3	4	18	38.0	0.00	0
2016	3	4	19	48.2	0.00	0
2016	3	4	20	85.8	0.00	0
2016	3	4	21	98.4	0.00	0
2016	3	4	22	102.2	0.00	0
2016	3	4	23	65.7	0.00	0
2016	3	5	0	51.6	0.00	0
2016	3	5	1	47.3	0.00	0
2016	3	5	2	37.0	0.00	0
2016	3	5	3	39.4	0.00	0
2016	3	5	4	41.3	0.00	0
2016	3	5	5	50.6	0.00	0
2016	3	5	6	43.4	0.00	0
2016	3	5	7	64.8	0.00	0
2016	3	5	8	58.2	0.00	0
2016	3	5	9	40.7	0.00	0
2016	3	5	10	31.5	0.00	0
2016	3	5	11	37.9	0.00	0
2016	3	5	12	37.3	0.00	0
2016	3	5	13	56.0	0.00	0
2016	3	5	14	35.9	0.00	0
2016	3	5	15	28.4	0.00	0
2016	3	5	16	31.6	0.00	0
2016	3	5	17	33.5	0.00	0
2016	3	5	18	68.6	0.00	0
2016	3	5	19	81.0	0.00	0
2016	3	5	20	79.5	0.00	0
2016	3	5	21	52.4	0.00	0
2016	3	5	22	57.3	0.00	0
2016	3	5	23	76.4	0.00	0
2016	3	6	0	35.3	0.00	0
2016	3	6	1	41.8	0.00	0
2016	3	6	2	32.0	0.00	0
2016	3	6	3	97.9	0.00	0
2016	3	6	4	55.5	0.00	0
2016	3	6	5	104.3	0.00	0
2016	3	6	6	63.6	0.00	0
2016	3	6	7	62.4	0.00	0
2016	3	6	8	57.0	0.00	0
2016	3	6	9	71.1	0.00	0
2016	3	6	10	37.1	0.00	0
2016	3	6	11	55.9	0.00	0
2016	3	6	12	66.8	0.00	0
2016	3	6	13	88.5	0.00	0
2016	3	6	14	66.4	0.00	0
2016	3	6	15	49.0	0.00	0
2016	3	6	16	54.3	0.00	0
2016	3	6	17	78.2	0.00	0
2016	3	6	18	80.0	0.00	0
2016	3	6	19	94.5	0.00	0
2016	3	6	20	115.5	0.00	0
2016	3	6	21	181.9	0.00	0
2016	3	6	22	163.4	0.00	0
2016	3	6	23	130.6	0.00	0
2016	3	7	0	168.0	0.00	0
2016	3	7	1	123.0	0.00	0
2016	3	7	2	89.9	0.00	0
2016	3	7	3	73.2	0.00	0
2016	3	7	4	74.4	0.00	0
2016	3	7	5	74.6	0.00	0
2016	3	7	6	63.5	0.00	0
2016	3	7	7	80.6	0.00	0
2016	3	7	8	78.6	0.00	0
2016	3	7	9	82.7	0.00	0
2016	3	7	10	81.0	0.00	0
2016	3	7	11	91.2	0.00	0
2016	3	7	12	95.4	0.00	0
2016	3	7	13	87.4	0.00	0
2016	3	7	14	80.5	0.00	0
2016	3	7	15	79.2	0.00	0
2016	3	7	16	92.2	0.00	0
2016	3	7	17	97.7	0.00	0
2016	3	7	18	136.3	0.00	0
2016	3	7	19	178.2	0.00	0
2016	3	7	20	194.0	0.00	0
2016	3	7	21	195.5	0.00	0
2016	3	7	22	109.5	0.00	0
2016	3	7	23	63.7	0.00	0
2016	3	8	0	73.2	0.00	0
2016	3	8	1	43.0	0.00	0
2016	3	8	2	44.7	0.00	0
2016	3	8	3	42.4	0.00	0
2016	3	8	4	33.4	0.00	0
2016	3	8	5	40.9	0.00	0
2016	3	8	6	43.1	0.00	0
2016	3	8	7	46.6	0.00	0
2016	3	8	8	85.9	0.00	0
2016	3	8	9	89.7	0.00	0
2016	3	8	10	99.8	0.00	0
2016	3	8	11	101.0	0.00	0
2016	3	8	12	838.9	0.00	0
2016	3	8	13	642.3	0.00	0
2016	3	8	14	641.5	0.00	0
2016	3	8	15	634.1	0.00	0
2016	3	8	16	517.1	0.00	0
2016	3	8	17	379.4	0.00	0
2016	3	8	18	320.1	0.00	0
2016	3	8	19	288.7	0.00	0
2016	3	8	20	297.4	0.00	0
2016	3	8	21	227.6	0.00	0
2016	3	8	22	188.0	0.00	0
2016	3	8	23	114.9	0.00	0
2016	3	9	0	50.4	0.00	0
2016	3	9	1	48.9	0.00	0
2016	3	9	2	39.0	0.00	0
2016	3	9	3	15.1	0.00	0
2016	3	9	4	29.0	0.00	0
